DayIdx,Date,Period,Student,Subject,Teacher,Booth,Type
13,Day14(Sun),8,S021,Social,T02,7,Seasonal
13,Day14(Sun),8,Reg(ExistingStudent),Social,T08,3,Regular
13,Day14(Sun),8,S025,Japanese,T11,1,Seasonal
13,Day14(Sun),8,Reg(ExistingStudent),English,T14,9,Regular
14,Day15(Mon),1,Reg(ExistingStudent),Japanese,T02,9,Regular
14,Day15(Mon),1,Reg(ExistingStudent),Science,T04,7,Regular
14,Day15(Mon),1,Reg(ExistingStudent),Math,T05,4,Regular
14,Day15(Mon),1,Reg(ExistingStudent),Social,T13,1,Regular
14,Day15(Mon),1,Reg(ExistingStudent),English,T15,4,Regular
14,Day15(Mon),2,Reg(ExistingStudent),Math,T09,4,Regular
14,Day15(Mon),3,Reg(ExistingStudent),English,T01,3,Regular
14,Day15(Mon),3,S061,Japanese,T05,10,Seasonal
14,Day15(Mon),3,Reg(ExistingStudent),Social,T06,3,Regular
14,Day15(Mon),3,S047,Social,T13,5,Seasonal
14,Day15(Mon),4,S080,Japanese,T03,10,Seasonal
14,Day15(Mon),4,S029,Science,T05,7,Seasonal
14,Day15(Mon),5,Reg(ExistingStudent),Science,T01,7,Regular
14,Day15(Mon),5,Reg(ExistingStudent),Japanese,T03,1,Regular
14,Day15(Mon),5,Reg(ExistingStudent),Social,T09,10,Regular
14,Day15(Mon),5,S006,English,T15,1,Seasonal
14,Day15(Mon),6,S060,Math,T02,9,Seasonal
14,Day15(Mon),6,Reg(ExistingStudent),Japanese,T03,8,Regular
14,Day15(Mon),6,S008,Japanese,T05,6,Seasonal
14,Day15(Mon),7,Reg(ExistingStudent),English,T01,9,Regular
14,Day15(Mon),7,Reg(ExistingStudent),English,T03,8,Regular
14,Day15(Mon),7,Reg(ExistingStudent),Social,T10,5,Regular
14,Day15(Mon),7,Reg(ExistingStudent),Math,T13,4,Regular
14,Day15(Mon),8,Reg(ExistingStudent),Japanese,T01,10,Regular
14,Day15(Mon),8,Reg(ExistingStudent),Social,T02,10,Regular
14,Day15(Mon),8,Reg(ExistingStudent),Science,T04,2,Regular
14,Day15(Mon),8,Reg(ExistingStudent),Social,T15,3,Regular
15,Day16(Tue),1,Reg(ExistingStudent),Science,T04,10,Regular
15,Day16(Tue),2,Reg(ExistingStudent),Math,T11,4,Regular
15,Day16(Tue),3,Reg(ExistingStudent),Math,T02,7,Regular
15,Day16(Tue),3,Reg(ExistingStudent),Math,T05,2,Regular
15,Day16(Tue),3,S034,Japanese,T11,7,Seasonal
15,Day16(Tue),4,Reg(ExistingStudent),Math,T02,1,Regular
15,Day16(Tue),4,Reg(ExistingStudent),Math,T05,4,Regular
15,Day16(Tue),4,Reg(ExistingStudent),Japanese,T11,5,Regular
15,Day16(Tue),4,Reg(ExistingStudent),Social,T14,9,Regular
15,Day16(Tue),5,Reg(ExistingStudent),Math,T07,2,Regular
15,Day16(Tue),5,Reg(ExistingStudent),Social,T12,2,Regular
15,Day16(Tue),5,S078,Math,T13,6,Seasonal
15,Day16(Tue),6,S027,English,T03,2,Seasonal
15,Day16(Tue),6,Reg(ExistingStudent),English,T04,1,Regular
15,Day16(Tue),6,Reg(ExistingStudent),Science,T05,1,Regular
15,Day16(Tue),6,Reg(ExistingStudent),Math,T07,10,Regular
15,Day16(Tue),6,Reg(ExistingStudent),Japanese,T11,5,Regular
15,Day16(Tue),6,Reg(ExistingStudent),Social,T13,6,Regular
15,Day16(Tue),6,Reg(ExistingStudent),Social,T14,7,Regular
15,Day16(Tue),7,S001,Social,T06,9,Seasonal
15,Day16(Tue),7,S028,Math,T11,6,Seasonal
15,Day16(Tue),7,Reg(ExistingStudent),Math,T13,1,Regular
15,Day16(Tue),8,Reg(ExistingStudent),Japanese,T03,9,Regular
15,Day16(Tue),8,Reg(ExistingStudent),English,T04,3,Regular
15,Day16(Tue),8,S051,Science,T07,9,Seasonal
15,Day16(Tue),8,S057,Math,T11,5,Seasonal
15,Day16(Tue),8,Reg(ExistingStudent),Social,T12,6,Regular
15,Day16(Tue),8,S071,English,T13,6,Seasonal
16,Day17(Wed),1,Reg(ExistingStudent),Science,T07,7,Regular
16,Day17(Wed),1,Reg(ExistingStudent),English,T08,10,Regular
16,Day17(Wed),1,Reg(ExistingStudent),Social,T13,1,Regular
16,Day17(Wed),2,Reg(ExistingStudent),Japanese,T11,9,Regular
16,Day17(Wed),3,S035,Math,T07,5,Seasonal
16,Day17(Wed),3,Reg(ExistingStudent),English,T13,3,Regular
16,Day17(Wed),3,S011,Japanese,T15,9,Seasonal
16,Day17(Wed),4,S049,English,T01,2,Seasonal
16,Day17(Wed),4,S039,Science,T04,7,Seasonal
16,Day17(Wed),4,Reg(ExistingStudent),Science,T05,1,Regular
16,Day17(Wed),4,S006,Social,T06,4,Seasonal
16,Day17(Wed),4,Reg(ExistingStudent),Science,T10,9,Regular
16,Day17(Wed),4,Reg(ExistingStudent),Social,T13,7,Regular
16,Day17(Wed),4,S036,English,T14,10,Seasonal
16,Day17(Wed),5,Reg(ExistingStudent),English,T03,1,Regular
16,Day17(Wed),5,S054,Japanese,T05,4,Seasonal
16,Day17(Wed),5,Reg(ExistingStudent),Science,T07,8,Regular
16,Day17(Wed),5,Reg(ExistingStudent),Math,T12,4,Regular
16,Day17(Wed),5,Reg(ExistingStudent),Social,T14,10,Regular
16,Day17(Wed),6,Reg(ExistingStudent),English,T03,6,Regular
16,Day17(Wed),6,Reg(ExistingStudent),Japanese,T05,3,Regular
16,Day17(Wed),6,Reg(ExistingStudent),Science,T07,4,Regular
16,Day17(Wed),6,S007,Math,T13,3,Seasonal
16,Day17(Wed),6,Reg(ExistingStudent),English,T14,9,Regular
16,Day17(Wed),6,S012,English,T15,4,Seasonal
16,Day17(Wed),7,S023,Social,T10,1,Seasonal
16,Day17(Wed),7,S066,English,T13,8,Seasonal
16,Day17(Wed),8,S025,English,T03,2,Seasonal
16,Day17(Wed),8,S052,Science,T04,1,Seasonal
16,Day17(Wed),8,Reg(ExistingStudent),Math,T12,2,Regular
16,Day17(Wed),8,Reg(ExistingStudent),Math,T13,1,Regular
17,Day18(Thu),1,Reg(ExistingStudent),Social,T15,6,Regular
17,Day18(Thu),2,Reg(ExistingStudent),Science,T05,10,Regular
17,Day18(Thu),3,Reg(ExistingStudent),Japanese,T02,9,Regular
17,Day18(Thu),3,Reg(ExistingStudent),English,T04,3,Regular
17,Day18(Thu),3,Reg(ExistingStudent),Japanese,T05,1,Regular
17,Day18(Thu),3,Reg(ExistingStudent),Science,T07,9,Regular
17,Day18(Thu),3,Reg(ExistingStudent),English,T09,8,Regular
17,Day18(Thu),3,Reg(ExistingStudent),Social,T12,3,Regular
17,Day18(Thu),3,Reg(ExistingStudent),Japanese,T15,4,Regular
17,Day18(Thu),4,Reg(ExistingStudent),English,T01,6,Regular
17,Day18(Thu),4,Reg(ExistingStudent),Japanese,T08,9,Regular
17,Day18(Thu),4,S012,Japanese,T15,1,Seasonal
17,Day18(Thu),5,Reg(ExistingStudent),English,T04,4,Regular
17,Day18(Thu),5,Reg(ExistingStudent),Math,T09,5,Regular
17,Day18(Thu),5,Reg(ExistingStudent),English,T15,7,Regular
17,Day18(Thu),6,Reg(ExistingStudent),Science,T04,9,Regular
17,Day18(Thu),6,S076,Science,T05,8,Seasonal
17,Day18(Thu),6,Reg(ExistingStudent),Science,T07,10,Regular
17,Day18(Thu),6,S056,Japanese,T11,4,Seasonal
17,Day18(Thu),6,Reg(ExistingStudent),Social,T13,10,Regular
17,Day18(Thu),6,Reg(ExistingStudent),English,T15,7,Regular
17,Day18(Thu),7,Reg(ExistingStudent),Social,T02,2,Regular
17,Day18(Thu),7,Reg(ExistingStudent),Japanese,T08,8,Regular
17,Day18(Thu),7,Reg(ExistingStudent),English,T09,2,Regular
17,Day18(Thu),7,Reg(ExistingStudent),Social,T14,4,Regular
17,Day18(Thu),8,Reg(ExistingStudent),Japanese,T02,4,Regular
17,Day18(Thu),8,Reg(ExistingStudent),Math,T13,10,Regular
18,Day19(Fri),1,Reg(ExistingStudent),Math,T07,3,Regular
18,Day19(Fri),1,Reg(ExistingStudent),Math,T09,3,Regular
18,Day19(Fri),1,Reg(ExistingStudent),English,T14,1,Regular
18,Day19(Fri),2,Reg(ExistingStudent),English,T01,5,Regular
18,Day19(Fri),2,Reg(ExistingStudent),Math,T02,2,Regular
18,Day19(Fri),2,Reg(ExistingStudent),Social,T06,4,Regular
18,Day19(Fri),2,Reg(ExistingStudent),Science,T07,9,Regular
18,Day19(Fri),2,Reg(ExistingStudent),Japanese,T08,10,Regular
18,Day19(Fri),2,Reg(ExistingStudent),Social,T09,9,Regular
18,Day19(Fri),2,Reg(ExistingStudent),Math,T10,10,Regular
18,Day19(Fri),2,Reg(ExistingStudent),Social,T14,2,Regular
18,Day19(Fri),3,Reg(ExistingStudent),Japanese,T01,6,Regular
18,Day19(Fri),3,Reg(ExistingStudent),Japanese,T02,6,Regular
18,Day19(Fri),3,S064,English,T03,5,Seasonal
18,Day19(Fri),3,Reg(ExistingStudent),Science,T05,8,Regular
18,Day19(Fri),3,Reg(ExistingStudent),Math,T07,10,Regular
18,Day19(Fri),3,Reg(ExistingStudent),Japanese,T08,4,Regular
18,Day19(Fri),3,S055,Math,T09,1,Seasonal
18,Day19(Fri),3,S028,English,T14,8,Seasonal
18,Day19(Fri),4,Reg(ExistingStudent),English,T01,9,Regular
18,Day19(Fri),4,S003,Social,T02,3,Seasonal
18,Day19(Fri),4,Reg(ExistingStudent),Social,T03,5,Regular
18,Day19(Fri),4,Reg(ExistingStudent),Math,T09,3,Regular
18,Day19(Fri),4,S063,Science,T10,8,Seasonal
18,Day19(Fri),4,S024,Math,T13,5,Seasonal
18,Day19(Fri),4,S001,English,T14,10,Seasonal
18,Day19(Fri),5,Reg(ExistingStudent),Social,T03,10,Regular
18,Day19(Fri),5,Reg(ExistingStudent),Math,T07,4,Regular
18,Day19(Fri),5,Reg(ExistingStudent),Math,T09,9,Regular
18,Day19(Fri),5,Reg(ExistingStudent),Social,T13,10,Regular
18,Day19(Fri),6,Reg(ExistingStudent),Japanese,T03,8,Regular
18,Day19(Fri),6,Reg(ExistingStudent),Social,T06,3,Regular
18,Day19(Fri),6,Reg(ExistingStudent),Science,T10,4,Regular
18,Day19(Fri),6,S067,English,T13,3,Seasonal
18,Day19(Fri),6,Reg(ExistingStudent),Social,T14,2,Regular
18,Day19(Fri),6,Reg(ExistingStudent),Social,T15,9,Regular
18,Day19(Fri),7,Reg(ExistingStudent),Math,T07,9,Regular
18,Day19(Fri),7,S034,English,T09,1,Seasonal
18,Day19(Fri),7,S035,Science,T10,9,Seasonal
18,Day19(Fri),7,Reg(ExistingStudent),Math,T12,2,Regular
18,Day19(Fri),8,S046,English,T01,10,Seasonal
18,Day19(Fri),8,S031,Science,T05,5,Seasonal
18,Day19(Fri),8,S061,Social,T06,9,Seasonal
18,Day19(Fri),8,Reg(ExistingStudent),Science,T07,3,Regular
18,Day19(Fri),8,Reg(ExistingStudent),Math,T12,6,Regular
18,Day19(Fri),8,S043,English,T15,8,Seasonal
19,Day20(Sat),1,Reg(ExistingStudent),Japanese,T06,7,Regular
19,Day20(Sat),1,Reg(ExistingStudent),Math,T07,7,Regular
19,Day20(Sat),1,Reg(ExistingStudent),English,T15,3,Regular
19,Day20(Sat),2,Reg(ExistingStudent),Japanese,T01,3,Regular
19,Day20(Sat),2,Reg(ExistingStudent),English,T03,5,Regular
19,Day20(Sat),2,Reg(ExistingStudent),English,T15,4,Regular
19,Day20(Sat),3,S042,Japanese,T02,5,Seasonal
19,Day20(Sat),3,Reg(ExistingStudent),Social,T11,1,Regular
19,Day20(Sat),3,Reg(ExistingStudent),English,T15,9,Regular
19,Day20(Sat),4,Reg(ExistingStudent),English,T01,1,Regular
19,Day20(Sat),4,Reg(ExistingStudent),Math,T02,10,Regular
19,Day20(Sat),4,S064,Japanese,T08,7,Seasonal
19,Day20(Sat),4,Reg(ExistingStudent),Math,T10,6,Regular
19,Day20(Sat),4,Reg(ExistingStudent),Social,T14,7,Regular
19,Day20(Sat),4,Reg(ExistingStudent),Social,T15,9,Regular
19,Day20(Sat),5,S045,Math,T10,1,Seasonal
19,Day20(Sat),5,S021,Math,T11,8,Seasonal
19,Day20(Sat),6,Reg(ExistingStudent),English,T01,8,Regular
19,Day20(Sat),6,S060,Math,T02,10,Seasonal
19,Day20(Sat),6,Reg(ExistingStudent),Science,T04,10,Regular
19,Day20(Sat),6,Reg(ExistingStudent),Social,T08,10,Regular
19,Day20(Sat),6,S057,Social,T09,2,Seasonal
19,Day20(Sat),6,Reg(ExistingStudent),Social,T14,9,Regular
19,Day20(Sat),6,S008,English,T15,6,Seasonal
19,Day20(Sat),7,S074,English,T03,5,Seasonal
19,Day20(Sat),7,Reg(ExistingStudent),Japanese,T06,1,Regular
19,Day20(Sat),8,S059,Science,T01,8,Seasonal
19,Day20(Sat),8,S023,Science,T07,10,Seasonal
19,Day20(Sat),8,Reg(ExistingStudent),Japanese,T08,4,Regular
19,Day20(Sat),8,Reg(ExistingStudent),Social,T09,8,Regular
19,Day20(Sat),8,Reg(ExistingStudent),Social,T11,1,Regular
19,Day20(Sat),8,Reg(ExistingStudent),English,T14,3,Regular
20,Day21(Sun),1,Reg(ExistingStudent),Science,T01,1,Regular
20,Day21(Sun),2,Reg(ExistingStudent),Social,T15,9,Regular
20,Day21(Sun),3,S075,Science,T04,5,Seasonal
20,Day21(Sun),3,Reg(ExistingStudent),Science,T05,2,Regular
20,Day21(Sun),3,S060,Science,T07,3,Seasonal
20,Day21(Sun),3,S010,Japanese,T08,1,Seasonal
20,Day21(Sun),3,S057,Math,T11,2,Seasonal
20,Day21(Sun),3,Reg(ExistingStudent),Social,T14,2,Regular
20,Day21(Sun),4,S028,Math,T11,8,Seasonal
20,Day21(Sun),4,S031,Japanese,T15,10,Seasonal
20,Day21(Sun),5,S054,English,T01,5,Seasonal
20,Day21(Sun),5,S079,Social,T03,1,Seasonal
20,Day21(Sun),5,Reg(ExistingStudent),Science,T05,7,Regular
20,Day21(Sun),5,S018,Japanese,T11,4,Seasonal
20,Day21(Sun),5,Reg(ExistingStudent),Social,T12,7,Regular
20,Day21(Sun),6,S039,English,T01,7,Seasonal
20,Day21(Sun),6,Reg(ExistingStudent),Japanese,T03,3,Regular
20,Day21(Sun),6,S068,Math,T05,6,Seasonal
20,Day21(Sun),6,Reg(ExistingStudent),English,T14,8,Regular
20,Day21(Sun),6,Reg(ExistingStudent),Japanese,T15,1,Regular
20,Day21(Sun),7,Reg(ExistingStudent),Japanese,T01,10,Regular
20,Day21(Sun),7,S062,Japanese,T03,2,Seasonal
20,Day21(Sun),7,S009,Science,T10,9,Seasonal
20,Day21(Sun),7,Reg(ExistingStudent),Social,T15,1,Regular
20,Day21(Sun),8,Reg(ExistingStudent),Math,T07,8,Regular
20,Day21(Sun),8,S015,Math,T12,2,Seasonal
20,Day21(Sun),8,Reg(ExistingStudent),English,T14,1,Regular
21,Day22(Mon),1,Reg(ExistingStudent),Japanese,T08,4,Regular
21,Day22(Mon),1,Reg(ExistingStudent),English,T13,8,Regular
21,Day22(Mon),2,Reg(ExistingStudent),Japanese,T03,5,Regular
21,Day22(Mon),2,Reg(ExistingStudent),Social,T12,6,Regular
21,Day22(Mon),3,Reg(ExistingStudent),Japanese,T01,4,Regular
21,Day22(Mon),3,Reg(ExistingStudent),Japanese,T11,6,Regular
21,Day22(Mon),3,S078,Math,T13,2,Seasonal
21,Day22(Mon),4,Reg(ExistingStudent),English,T04,8,Regular
21,Day22(Mon),4,Reg(ExistingStudent),English,T08,6,Regular
21,Day22(Mon),4,S022,Science,T10,1,Seasonal
21,Day22(Mon),5,S069,Math,T02,1,Seasonal
21,Day22(Mon),5,Reg(ExistingStudent),Japanese,T03,7,Regular
21,Day22(Mon),5,S061,Japanese,T05,7,Seasonal
21,Day22(Mon),5,Reg(ExistingStudent),Science,T10,9,Regular
21,Day22(Mon),5,S012,English,T15,10,Seasonal
21,Day22(Mon),6,Reg(ExistingStudent),Japanese,T02,5,Regular
21,Day22(Mon),6,Reg(ExistingStudent),Japanese,T03,8,Regular
21,Day22(Mon),6,S050,Social,T08,5,Seasonal
21,Day22(Mon),7,S040,English,T03,2,Seasonal
21,Day22(Mon),7,S058,Science,T04,10,Seasonal
21,Day22(Mon),7,S029,Science,T05,9,Seasonal
21,Day22(Mon),7,S051,Social,T08,8,Seasonal
21,Day22(Mon),7,Reg(ExistingStudent),Math,T12,7,Regular
21,Day22(Mon),7,Reg(ExistingStudent),English,T13,10,Regular
21,Day22(Mon),8,Reg(ExistingStudent),English,T01,5,Regular
21,Day22(Mon),8,Reg(ExistingStudent),Math,T02,7,Regular
21,Day22(Mon),8,Reg(ExistingStudent),English,T03,10,Regular
21,Day22(Mon),8,Reg(ExistingStudent),Math,T05,8,Regular
21,Day22(Mon),8,Reg(ExistingStudent),Japanese,T06,8,Regular
21,Day22(Mon),8,Reg(ExistingStudent),Social,T09,6,Regular
21,Day22(Mon),8,Reg(ExistingStudent),Social,T10,6,Regular
21,Day22(Mon),8,Reg(ExistingStudent),Social,T13,9,Regular
21,Day22(Mon),8,Reg(ExistingStudent),English,T15,2,Regular
22,Day23(Tue),1,Reg(ExistingStudent),Math,T05,2,Regular
22,Day23(Tue),1,Reg(ExistingStudent),Social,T11,7,Regular
22,Day23(Tue),2,Reg(ExistingStudent),Japanese,T05,5,Regular
22,Day23(Tue),2,Reg(ExistingStudent),Social,T09,3,Regular
22,Day23(Tue),3,Reg(ExistingStudent),Social,T03,5,Regular
22,Day23(Tue),3,Reg(ExistingStudent),Math,T05,7,Regular
22,Day23(Tue),3,S029,Social,T10,8,Seasonal
22,Day23(Tue),3,S056,Japanese,T11,3,Seasonal
22,Day23(Tue),4,Reg(ExistingStudent),Japanese,T02,5,Regular
22,Day23(Tue),4,S025,English,T03,3,Seasonal
22,Day23(Tue),4,Reg(ExistingStudent),Social,T09,2,Regular
22,Day23(Tue),4,S011,Math,T10,6,Seasonal
22,Day23(Tue),4,S027,Social,T11,7,Seasonal
22,Day23(Tue),5,Reg(ExistingStudent),Japanese,T05,6,Regular
22,Day23(Tue),5,Reg(ExistingStudent),Math,T11,9,Regular
22,Day23(Tue),6,S021,Social,T02,10,Seasonal
22,Day23(Tue),6,Reg(ExistingStudent),Social,T09,10,Regular
22,Day23(Tue),6,Reg(ExistingStudent),Math,T12,10,Regular
22,Day23(Tue),7,Reg(ExistingStudent),English,T03,4,Regular
22,Day23(Tue),7,Reg(ExistingStudent),Science,T07,2,Regular
22,Day23(Tue),7,Reg(ExistingStudent),Social,T12,6,Regular
22,Day23(Tue),7,Reg(ExistingStudent),Social,T13,3,Regular
22,Day23(Tue),8,S072,Math,T05,2,Seasonal
22,Day23(Tue),8,Reg(ExistingStudent),Japanese,T06,7,Regular
22,Day23(Tue),8,Reg(ExistingStudent),Math,T07,8,Regular
22,Day23(Tue),8,S044,Social,T10,7,Seasonal
23,Day24(Wed),1,Reg(ExistingStudent),Social,T12,1,Regular
23,Day24(Wed),2,Reg(ExistingStudent),Japanese,T08,4,Regular
23,Day24(Wed),2,Reg(ExistingStudent),Math,T10,9,Regular
23,Day24(Wed),3,Reg(ExistingStudent),English,T03,6,Regular
23,Day24(Wed),3,S052,Science,T04,4,Seasonal
23,Day24(Wed),3,Reg(ExistingStudent),Japanese,T06,2,Regular
23,Day24(Wed),3,S051,Science,T07,9,Seasonal
23,Day24(Wed),3,Reg(ExistingStudent),English,T08,1,Regular
23,Day24(Wed),3,S063,Science,T10,7,Seasonal
23,Day24(Wed),3,S025,Japanese,T11,2,Seasonal
23,Day24(Wed),3,S024,Math,T13,6,Seasonal
23,Day24(Wed),4,Reg(ExistingStudent),Social,T03,10,Regular
23,Day24(Wed),4,S037,Math,T07,7,Seasonal
23,Day24(Wed),4,Reg(ExistingStudent),Math,T10,8,Regular
23,Day24(Wed),5,S001,Social,T06,7,Seasonal
23,Day24(Wed),5,Reg(ExistingStudent),Social,T14,5,Regular
23,Day24(Wed),5,S006,English,T15,10,Seasonal
23,Day24(Wed),6,Reg(ExistingStudent),Japanese,T05,4,Regular
23,Day24(Wed),6,Reg(ExistingStudent),Social,T06,6,Regular
23,Day24(Wed),6,Reg(ExistingStudent),Math,T07,10,Regular
23,Day24(Wed),6,Reg(ExistingStudent),Math,T10,7,Regular
23,Day24(Wed),6,Reg(ExistingStudent),Math,T11,10,Regular
23,Day24(Wed),6,Reg(ExistingStudent),English,T13,10,Regular
23,Day24(Wed),6,S001,English,T14,6,Seasonal
23,Day24(Wed),6,Reg(ExistingStudent),Japanese,T15,10,Regular
23,Day24(Wed),7,S080,Japanese,T03,4,Seasonal
23,Day24(Wed),7,S003,Science,T05,6,Seasonal
23,Day24(Wed),7,Reg(ExistingStudent),Math,T07,6,Regular
23,Day24(Wed),7,Reg(ExistingStudent),Math,T12,3,Regular
23,Day24(Wed),7,Reg(ExistingStudent),Social,T14,1,Regular
23,Day24(Wed),7,Reg(ExistingStudent),Social,T15,8,Regular
23,Day24(Wed),8,Reg(ExistingStudent),English,T04,6,Regular
23,Day24(Wed),8,S031,Science,T05,3,Seasonal
23,Day24(Wed),8,Reg(ExistingStudent),Math,T10,2,Regular
23,Day24(Wed),8,S034,Japanese,T11,1,Seasonal
24,Day25(Thu),1,Reg(ExistingStudent),Japanese,T08,5,Regular
24,Day25(Thu),1,Reg(ExistingStudent),Social,T14,6,Regular
24,Day25(Thu),1,Reg(ExistingStudent),Japanese,T15,2,Regular
24,Day25(Thu),2,Reg(ExistingStudent),Social,T06,4,Regular
24,Day25(Thu),2,Reg(ExistingStudent),Math,T12,9,Regular
24,Day25(Thu),3,Reg(ExistingStudent),Japanese,T02,2,Regular
24,Day25(Thu),3,Reg(ExistingStudent),Science,T04,1,Regular
24,Day25(Thu),3,S052,Science,T05,7,Seasonal
24,Day25(Thu),3,Reg(ExistingStudent),English,T08,8,Regular
24,Day25(Thu),3,S055,Math,T09,4,Seasonal
24,Day25(Thu),3,Reg(ExistingStudent),English,T13,3,Regular
24,Day25(Thu),3,Reg(ExistingStudent),English,T14,1,Regular
24,Day25(Thu),3,S011,Japanese,T15,2,Seasonal
24,Day25(Thu),4,Reg(ExistingStudent),Math,T07,4,Regular
24,Day25(Thu),4,S036,English,T14,10,Seasonal
24,Day25(Thu),5,S046,English,T01,3,Seasonal
24,Day25(Thu),5,Reg(ExistingStudent),Math,T02,1,Regular
24,Day25(Thu),5,S039,Science,T04,6,Seasonal
24,Day25(Thu),5,S067,English,T13,5,Seasonal
24,Day25(Thu),5,S008,English,T15,8,Seasonal
24,Day25(Thu),6,Reg(ExistingStudent),Social,T06,7,Regular
24,Day25(Thu),6,Reg(ExistingStudent),Math,T07,8,Regular
24,Day25(Thu),6,Reg(ExistingStudent),Japanese,T08,5,Regular
24,Day25(Thu),6,S034,English,T09,3,Seasonal
24,Day25(Thu),6,S043,English,T15,1,Seasonal
24,Day25(Thu),7,S006,English,T01,4,Seasonal
24,Day25(Thu),7,Reg(ExistingStudent),Math,T09,8,Regular
24,Day25(Thu),7,S071,English,T13,3,Seasonal
24,Day25(Thu),8,S061,Social,T06,6,Seasonal
24,Day25(Thu),8,S057,Social,T09,4,Seasonal
24,Day25(Thu),8,Reg(ExistingStudent),Social,T13,9,Regular
24,Day25(Thu),8,Reg(ExistingStudent),English,T15,10,Regular
25,Day26(Fri),1,Reg(ExistingStudent),Social,T08,3,Regular
25,Day26(Fri),1,Reg(ExistingStudent),Social,T12,10,Regular
25,Day26(Fri),1,Reg(ExistingStudent),English,T14,9,Regular
25,Day26(Fri),2,Reg(ExistingStudent),English,T01,2,Regular
25,Day26(Fri),2,Reg(ExistingStudent),Math,T02,4,Regular
25,Day26(Fri),2,Reg(ExistingStudent),Japanese,T08,8,Regular
25,Day26(Fri),2,Reg(ExistingStudent),Math,T09,9,Regular
25,Day26(Fri),2,Reg(ExistingStudent),English,T15,4,Regular
25,Day26(Fri),3,Reg(ExistingStudent),Japanese,T01,4,Regular
25,Day26(Fri),3,Reg(ExistingStudent),Social,T02,9,Regular
25,Day26(Fri),3,S064,English,T03,1,Seasonal
25,Day26(Fri),3,Reg(ExistingStudent),Math,T05,3,Regular
25,Day26(Fri),3,Reg(ExistingStudent),Social,T08,8,Regular
25,Day26(Fri),3,S037,Math,T13,10,Seasonal
25,Day26(Fri),4,Reg(ExistingStudent),Math,T09,7,Regular
25,Day26(Fri),4,S001,Social,T10,4,Seasonal
25,Day26(Fri),4,Reg(ExistingStudent),Social,T12,5,Regular
25,Day26(Fri),4,Reg(ExistingStudent),English,T13,4,Regular
25,Day26(Fri),5,Reg(ExistingStudent),Japanese,T01,8,Regular
25,Day26(Fri),5,S079,Social,T03,1,Seasonal
25,Day26(Fri),5,Reg(ExistingStudent),Science,T07,3,Regular
25,Day26(Fri),5,S080,Japanese,T08,4,Seasonal
25,Day26(Fri),5,Reg(ExistingStudent),Math,T12,2,Regular
25,Day26(Fri),5,Reg(ExistingStudent),Math,T13,3,Regular
25,Day26(Fri),5,Reg(ExistingStudent),English,T14,5,Regular
25,Day26(Fri),6,Reg(ExistingStudent),Science,T07,7,Regular
25,Day26(Fri),6,Reg(ExistingStudent),Social,T09,3,Regular
25,Day26(Fri),6,Reg(ExistingStudent),Math,T10,9,Regular
25,Day26(Fri),6,Reg(ExistingStudent),English,T14,6,Regular
25,Day26(Fri),7,S027,English,T03,2,Seasonal
25,Day26(Fri),7,S015,Math,T12,5,Seasonal
25,Day26(Fri),7,Reg(ExistingStudent),Social,T15,4,Regular
25,Day26(Fri),8,Reg(ExistingStudent),Japanese,T02,7,Regular
25,Day26(Fri),8,S003,Science,T05,5,Seasonal
25,Day26(Fri),8,Reg(ExistingStudent),Social,T14,4,Regular
26,Day27(Sat),1,Reg(ExistingStudent),Science,T01,9,Regular
26,Day27(Sat),1,Reg(ExistingStudent),Japanese,T02,9,Regular
26,Day27(Sat),1,Reg(ExistingStudent),Japanese,T03,6,Regular
26,Day27(Sat),1,Reg(ExistingStudent),English,T04,10,Regular
26,Day27(Sat),2,Reg(ExistingStudent),Japanese,T06,3,Regular
26,Day27(Sat),3,Reg(ExistingStudent),Japanese,T01,9,Regular
26,Day27(Sat),3,Reg(ExistingStudent),English,T03,10,Regular
26,Day27(Sat),3,S024,Math,T07,8,Seasonal
26,Day27(Sat),3,S035,Science,T10,7,Seasonal
26,Day27(Sat),3,S057,Math,T11,5,Seasonal
26,Day27(Sat),3,Reg(ExistingStudent),Social,T14,5,Regular
26,Day27(Sat),4,S054,English,T01,8,Seasonal
26,Day27(Sat),4,S031,Science,T07,5,Seasonal
26,Day27(Sat),4,S051,Social,T08,1,Seasonal
26,Day27(Sat),4,Reg(ExistingStudent),English,T14,4,Regular
26,Day27(Sat),5,S039,English,T01,6,Seasonal
26,Day27(Sat),5,Reg(ExistingStudent),Social,T02,2,Regular
26,Day27(Sat),5,Reg(ExistingStudent),English,T03,5,Regular
26,Day27(Sat),5,S058,Science,T04,1,Seasonal
26,Day27(Sat),5,S045,Math,T10,9,Seasonal
26,Day27(Sat),5,Reg(ExistingStudent),Japanese,T11,5,Regular
26,Day27(Sat),5,S012,Japanese,T15,2,Seasonal
26,Day27(Sat),6,S060,Math,T02,4,Seasonal
26,Day27(Sat),6,Reg(ExistingStudent),Social,T03,2,Regular
26,Day27(Sat),6,Reg(ExistingStudent),English,T04,5,Regular
26,Day27(Sat),6,Reg(ExistingStudent),English,T09,6,Regular
26,Day27(Sat),6,S009,Science,T10,9,Seasonal
26,Day27(Sat),6,Reg(ExistingStudent),English,T15,3,Regular
26,Day27(Sat),7,S059,Science,T01,6,Seasonal
26,Day27(Sat),7,S035,Math,T07,10,Seasonal
